City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
315,whakatane,-37.9585,176.9854,15.430000000000007,99,81,1.21,NZ,2024-04-08
316,yoloten,37.2989,62.3597,20.629999999999995,26,100,4.72,TM,2024-04-08
317,uyovu,-3.2833,31.5258,18.460000000000036,94,100,0.63,TZ,2024-04-08
318,gambiran satu,-8.3939,114.1464,22.180000000000007,99,63,1.42,ID,2024-04-08
319,punta del este,-34.9667,-54.95,26.060000000000002,83,75,5.36,UY,2024-04-08
320,yuzhno-kurilsk,44.0306,145.8556,6.32000000000005,97,100,1.63,RU,2024-04-08
321,lashio,22.9333,97.75,21.129999999999995,46,0,1.1,MM,2024-04-08
322,keflavik,64.0049,-22.5624,3.9500000000000455,69,0,8.23,IS,2024-04-08
323,mata-utu,-13.2816,-176.1745,29.560000000000002,76,100,3.83,WF,2024-04-08
324,ariquemes,-9.9133,-63.0408,30.28000000000003,74,93,1.2,BR,2024-04-08
325,kurumkan,54.3,110.3,0.07000000000005002,85,8,3.13,RU,2024-04-08
326,keban,38.7978,38.7336,13.770000000000039,74,100,1.66,TR,2024-04-08
327,amursk,50.2261,136.8994,1.1000000000000227,96,100,1.76,RU,2024-04-08
328,midland,31.9974,-102.0779,24.03000000000003,44,40,5.14,US,2024-04-08
329,park city,42.3484,-87.8842,19.810000000000002,49,0,8.23,US,2024-04-08
330,nuku'alofa,-21.1333,-175.2,26.189999999999998,83,75,6.17,TO,2024-04-08
331,atafu village,-8.5421,-172.5159,29.379999999999995,76,97,5.09,TK,2024-04-08
332,salalah,17.0151,54.0924,28.05000000000001,74,40,2.06,OM,2024-04-08
333,mariinskiy posad,56.115,47.718,11.520000000000039,89,99,2.68,RU,2024-04-08
334,eraan,9.0629,117.7016,24.600000000000023,89,40,2.31,PH,2024-04-08
335,acarau,-2.8856,-40.12,27.82000000000005,82,100,3.61,BR,2024-04-08
336,chibuto,-24.6867,33.5306,20.230000000000018,85,100,2.12,MZ,2024-04-08
337,beyla,8.6833,-8.6333,26.170000000000016,64,73,1.47,GN,2024-04-08
338,arkalyk,50.2486,66.9114,6.420000000000016,95,50,2.83,KZ,2024-04-08
339,mount isa,-20.7333,139.5,16.870000000000005,63,51,2.57,AU,2024-04-08
340,general conesa,-40.1,-64.4333,27.02000000000004,27,100,9.82,AR,2024-04-08
341,cabedelo,-6.9811,-34.8339,30.370000000000005,75,100,3.54,BR,2024-04-08
342,ankang,32.68,109.0172,14.75,53,100,1.74,CN,2024-04-08
343,dakhla,23.6848,-15.958,19.010000000000048,77,0,11.32,EH,2024-04-08
344,sogndal,61.2283,7.1003,9.210000000000036,61,40,2.57,NO,2024-04-08
345,coquimbo,-29.9533,-71.3436,15.850000000000023,88,75,4.63,CL,2024-04-08
346,luderitz,-26.6481,15.1594,15.980000000000018,90,52,1.75,NA,2024-04-08
347,morehead city,34.7229,-76.726,19.03000000000003,70,0,6.17,US,2024-04-08
348,san patricio,28.017,-97.5169,26.04000000000002,71,100,8.83,US,2024-04-08
349,mangai,-4.05,19.5333,22.129999999999995,96,92,1.23,CD,2024-04-08
350,tolanaro,-25.0319,46.9987,22.04000000000002,88,75,2.06,MG,2024-04-08
351,bratsk,56.1325,101.6142,-5.729999999999961,92,7,1.67,RU,2024-04-08
352,ta`u,-14.2336,-169.5144,29.52000000000004,78,33,6.46,AS,2024-04-08
353,yangliuqing,39.1375,116.9997,8.970000000000027,28,100,2.29,CN,2024-04-08
354,sitka,57.0531,-135.33,4.939999999999998,75,75,2.06,US,2024-04-08
355,dalandzadgad,43.5708,104.425,5.960000000000036,55,0,5.16,MN,2024-04-08
356,strezhevoy,60.7333,77.5889,-1.6899999999999977,74,100,7.15,RU,2024-04-08
357,queenstown,-31.8976,26.8753,13.490000000000009,95,65,1.38,ZA,2024-04-08
358,pali,25.7667,73.3333,28.460000000000036,14,97,1.97,IN,2024-04-08
359,homer,59.6425,-151.5483,4.470000000000027,64,0,1.54,US,2024-04-08
360,satipo,-11.2522,-74.6386,29.82000000000005,64,100,0.84,PE,2024-04-08
361,kidal,18.4411,1.4078,32.98000000000002,7,86,4.18,ML,2024-04-08
362,sitangkai,4.6628,119.3928,27.980000000000018,79,88,3.09,PH,2024-04-08
363,kapuskasing,49.4169,-82.4331,14.0,28,75,3.6,CA,2024-04-08
364,belmonte,-15.8631,-38.8828,27.140000000000043,77,46,3.64,BR,2024-04-08
365,koungou,-12.7336,45.2042,27.840000000000032,89,0,1.03,YT,2024-04-08
366,dryden,49.7833,-92.7503,7.160000000000025,61,100,3.6,CA,2024-04-08
367,usinsk,65.9939,57.5281,-16.629999999999995,90,12,3.58,RU,2024-04-08
368,santa ana,33.7456,-117.8678,22.189999999999998,52,20,3.09,US,2024-04-08
369,santa luzia,-19.7697,-43.8514,27.600000000000023,49,20,3.6,BR,2024-04-08
370,yokadouma,3.5167,15.05,23.220000000000027,80,65,0.95,CM,2024-04-08
371,kruisfontein,-34.0033,24.7314,17.160000000000025,96,93,3.53,ZA,2024-04-08
372,sandnessjoen,66.0217,12.6316,7.2900000000000205,81,75,6.17,NO,2024-04-08
373,mikhaylovskoye,51.8239,79.7172,11.890000000000043,72,100,3.09,RU,2024-04-08
374,nar'yan-mar,67.6713,53.087,-18.829999999999984,100,78,2.24,RU,2024-04-08
375,malango,-2.9627,119.9001,19.900000000000034,99,100,0.67,ID,2024-04-08
376,argo,37.6333,22.7333,14.050000000000011,40,0,3.02,GR,2024-04-08
377,tutoia,-2.7619,-42.2744,27.689999999999998,82,100,2.65,BR,2024-04-08
378,sorochinsk,52.4338,53.1583,9.770000000000039,85,100,4.88,RU,2024-04-08
379,coreau,-3.5333,-40.6567,25.30000000000001,95,100,1.58,BR,2024-04-08
380,cosala,24.4125,-106.6908,30.30000000000001,17,100,3.91,MX,2024-04-08
381,valle hermoso,25.6667,-97.8333,24.920000000000016,59,100,9.95,MX,2024-04-08
382,sechura,-5.5569,-80.8222,27.200000000000045,62,95,7.36,PE,2024-04-08
383,praia,14.9215,-23.5087,23.30000000000001,68,40,10.29,CV,2024-04-08
384,bandirma,40.3522,27.9767,10.970000000000027,87,0,4.63,TR,2024-04-08
385,talcahuano,-36.7167,-73.1167,19.82000000000005,73,40,5.14,CL,2024-04-08
386,selfoss,63.9331,-20.9971,2.25,58,100,8.62,IS,2024-04-08
387,kukawa,12.9234,13.5606,30.57000000000005,20,28,4.36,NG,2024-04-08
388,kuanda,56.3161,116.0806,-6.169999999999959,96,100,1.58,RU,2024-04-08
389,daru,-9.0763,143.2092,26.78000000000003,85,100,0.93,PG,2024-04-08
390,paragominas,-2.9667,-47.4833,27.220000000000027,92,100,1.2,BR,2024-04-08
391,nadym,65.5333,72.5167,-16.96999999999997,93,20,4.15,RU,2024-04-08
392,isla aguada,18.7833,-91.4667,34.02000000000004,64,2,4.88,MX,2024-04-08
393,konarka,19.9,86.1167,25.220000000000027,51,66,4.41,IN,2024-04-08
394,olovyannaya,50.95,115.5667,1.2100000000000364,42,100,5.72,RU,2024-04-08
395,kaoma,-14.7833,24.8,20.970000000000027,80,72,1.62,ZM,2024-04-08
396,huazhou,21.6333,110.5833,23.430000000000007,83,98,2.98,CN,2024-04-08
397,vuktyl,63.8567,57.3094,-7.71999999999997,94,94,1.79,RU,2024-04-08
398,gibara,21.1097,-76.1317,25.55000000000001,67,96,7.73,CU,2024-04-08
399,argostolion,38.1811,20.489,17.640000000000043,35,0,3.26,GR,2024-04-08
400,muynoq,43.7683,59.0214,12.260000000000048,52,0,2.86,UZ,2024-04-08
401,springfield,37.2153,-93.2982,25.650000000000034,29,100,2.68,US,2024-04-08
402,fort saskatchewan,53.7168,-113.2187,15.430000000000007,28,20,2.57,CA,2024-04-08
403,papao,-17.75,-149.55,30.82000000000005,80,100,6.19,PF,2024-04-08
404,quellon,-43.1167,-73.6167,10.430000000000007,59,27,5.87,CL,2024-04-08
405,chibougamau,49.9168,-74.3659,10.79000000000002,22,0,3.6,CA,2024-04-08
406,arac,41.2422,33.3277,8.879999999999995,80,16,0.91,TR,2024-04-08
407,palombara sabina,42.0667,12.768,19.05000000000001,84,100,0.73,IT,2024-04-08
408,qamdo,31.1667,97.2333,-0.21999999999997044,64,100,3.35,CN,2024-04-08
409,guerrero negro,27.9769,-114.0611,16.210000000000036,57,100,9.95,MX,2024-04-08
410,nehe,48.4833,124.8333,-2.089999999999975,54,0,1.98,CN,2024-04-08
411,el coco,8.8703,-79.815,30.650000000000034,73,100,4.24,PA,2024-04-08
412,ribeira brava,32.65,-17.0667,20.0,62,15,1.34,PT,2024-04-08
413,ugoofaaru,5.6667,73.0,28.960000000000036,72,89,1.81,MV,2024-04-08
414,marang,5.2056,103.2059,26.950000000000045,87,84,0.8,MY,2024-04-08
415,shitanjing,39.2342,106.3439,10.32000000000005,24,96,2.37,CN,2024-04-08
416,souillac,-20.5167,57.5167,25.210000000000036,94,40,1.54,MU,2024-04-08
417,minas de marcona,-15.2119,-75.1103,21.980000000000018,62,17,6.78,PE,2024-04-08
418,newman,37.3138,-121.0208,19.460000000000036,45,0,4.92,US,2024-04-08
419,hobyo,5.3505,48.5268,28.930000000000007,78,100,6.09,SO,2024-04-08
420,kokoda,-8.8785,147.7407,23.680000000000007,93,100,2.12,PG,2024-04-08
421,cacoal,-11.4386,-61.4472,29.189999999999998,79,100,1.6,BR,2024-04-08
422,morant bay,17.8815,-76.4093,32.79000000000002,73,11,8.1,JM,2024-04-08
423,tsetserleg,47.475,101.4542,2.180000000000007,70,100,1.83,MN,2024-04-08
424,rio preto da eva,-2.6994,-59.6997,25.890000000000043,91,75,1.3,BR,2024-04-08
425,campo gallo,-26.5833,-62.85,31.430000000000007,37,0,3.49,AR,2024-04-08
426,bo phloi,14.3236,99.5161,28.24000000000001,57,25,2.22,TH,2024-04-08
427,kanzakimachi-kanzaki,33.3,130.3667,13.490000000000009,90,100,6.81,JP,2024-04-08
428,pundong,-7.9522,110.3486,24.960000000000036,92,100,0.46,ID,2024-04-08
429,san miguel,13.4833,-88.1833,39.80000000000001,24,99,1.98,SV,2024-04-08
430,plettenberg bay,-34.0527,23.3716,17.430000000000007,93,96,2.04,ZA,2024-04-08
431,chisec,15.8167,-90.2833,34.129999999999995,37,41,2.79,GT,2024-04-08
432,riverton,40.5219,-111.9391,10.25,50,0,4.92,US,2024-04-08
433,happy valley-goose bay,53.3168,-60.3315,0.17000000000001592,86,100,3.6,CA,2024-04-08
434,okhotsk,59.3833,143.3,-2.579999999999984,97,100,2.24,RU,2024-04-08
435,champerico,14.3,-91.9167,36.30000000000001,62,84,6.02,GT,2024-04-08
436,mejit,10.2753,170.8646,26.840000000000032,84,100,10.66,MH,2024-04-08
437,selkirk,50.1436,-96.8845,10.650000000000034,55,99,0.89,CA,2024-04-08
438,korla,41.7597,86.1469,12.770000000000039,42,0,0.54,CN,2024-04-08
439,santo domingo zanatepec,16.4831,-94.3475,36.670000000000016,35,0,5.3,MX,2024-04-08
440,goundam,16.4145,-3.6708,33.360000000000014,22,100,5.26,ML,2024-04-08
441,winterset,41.3308,-94.0138,18.090000000000032,49,10,6.51,US,2024-04-08
442,saryaghash,41.45,69.1667,16.960000000000036,57,100,2.79,KZ,2024-04-08
443,kununurra,-15.7667,128.7333,18.99000000000001,94,99,0.0,AU,2024-04-08
444,argentan,48.75,-0.0167,8.150000000000034,91,76,6.67,FR,2024-04-08
445,honiara,-9.4333,159.95,26.0,88,100,2.54,SB,2024-04-08
446,hami,42.8,93.45,13.32000000000005,24,69,1.01,CN,2024-04-08
447,kerikeri,-35.2268,173.9474,15.510000000000048,94,100,2.25,NZ,2024-04-08
448,owode,6.9486,3.5051,28.310000000000002,77,99,1.64,NG,2024-04-08
449,whitby,54.4877,-0.615,12.400000000000034,82,100,3.55,GB,2024-04-08
450,walvis bay,-22.9575,14.5053,17.53000000000003,82,0,5.66,NA,2024-04-08
451,vilyuchinsk,52.9306,158.4028,3.2900000000000205,98,93,0.19,RU,2024-04-08
452,hinton,53.4001,-117.5857,9.0,35,100,3.14,CA,2024-04-08
453,nova vicosa,-17.8919,-39.3719,26.80000000000001,76,23,2.56,BR,2024-04-08
454,maloye ganyushkino,46.6,49.2667,12.189999999999998,57,7,3.65,KZ,2024-04-08
455,york,40.1254,-77.0,18.170000000000016,39,20,2.57,US,2024-04-08
456,keetmanshoop,-26.5833,18.1333,15.510000000000048,51,4,5.14,NA,2024-04-08
457,utena,55.5,25.6,13.510000000000048,92,85,3.44,LT,2024-04-08
458,ivins,37.1686,-113.6794,16.75,22,3,4.47,US,2024-04-08
459,motueka,-41.1333,173.0167,15.610000000000014,84,43,1.09,NZ,2024-04-08
460,shiroi,35.8,140.0667,17.870000000000005,92,75,2.57,JP,2024-04-08
461,kisangani,0.5167,25.2,23.660000000000025,78,59,0.91,CD,2024-04-08
462,taltal,-25.4,-70.4833,19.79000000000002,73,27,3.35,CL,2024-04-08
463,lewiston orchards,46.3804,-116.9754,12.710000000000036,58,28,0.0,US,2024-04-08
464,touros,-5.1989,-35.4608,26.010000000000048,88,100,3.44,BR,2024-04-08
465,alexandria,31.2156,29.9553,17.30000000000001,72,3,6.33,EG,2024-04-08
466,buta,2.7858,24.73,23.74000000000001,74,100,1.19,CD,2024-04-08
467,robstown,27.7903,-97.6689,25.939999999999998,94,100,6.17,US,2024-04-08
468,namtsy,62.7161,129.6658,-6.1299999999999955,97,100,0.87,RU,2024-04-08
469,bayanaul,50.7889,75.6956,7.830000000000041,84,100,5.07,KZ,2024-04-08
470,nebbi,2.4783,31.0889,21.04000000000002,90,100,1.73,UG,2024-04-08
471,boden,65.8252,21.6886,-2.0,100,100,1.73,SE,2024-04-08
472,sarykemer,43.0,71.5,12.710000000000036,60,92,2.05,KZ,2024-04-08
473,labuan,5.2767,115.2417,27.200000000000045,94,20,0.0,MY,2024-04-08
474,hailar,49.2,119.7,-12.789999999999964,82,15,2.44,CN,2024-04-08
475,ilha de mocambique,-15.0342,40.7358,27.700000000000045,70,38,2.29,MZ,2024-04-08
476,new castle,41.0037,-80.347,21.600000000000023,46,75,3.09,US,2024-04-08
477,kangding,30.0513,101.9603,5.939999999999998,98,97,2.25,CN,2024-04-08
478,mapimi,25.8167,-103.85,28.510000000000048,7,100,2.72,MX,2024-04-08
479,jackson,42.4165,-122.8345,15.420000000000016,53,21,0.89,US,2024-04-08
480,zaozersk,69.4005,32.4476,-3.569999999999993,96,100,4.38,RU,2024-04-08
481,baiyin,36.5583,104.2081,10.270000000000039,35,99,1.97,CN,2024-04-08
482,klebang besar,2.2186,102.1995,26.03000000000003,99,20,1.54,MY,2024-04-08
483,palikir - national government center,6.9248,158.1611,27.58000000000004,77,99,7.61,FM,2024-04-08
484,cadillac,44.2519,-85.4012,17.660000000000025,31,0,6.17,US,2024-04-08
485,tanout,14.9709,8.8879,32.14000000000004,11,100,3.81,NE,2024-04-08
486,verkhnevilyuysk,63.4453,120.3167,-19.849999999999966,100,96,1.31,RU,2024-04-08
487,kalur kot,32.1564,71.2594,25.850000000000023,17,100,3.11,PK,2024-04-08
488,christchurch,-43.5333,172.6333,11.080000000000041,100,45,1.03,NZ,2024-04-08
489,alofi,-19.0595,-169.9187,24.939999999999998,94,100,7.2,NU,2024-04-08
490,tongliao,43.6125,122.2653,-0.8799999999999955,27,0,1.29,CN,2024-04-08
491,anadyr,64.75,177.4833,-16.71999999999997,84,0,7.0,RU,2024-04-08
492,northam,51.0333,-4.2167,9.78000000000003,82,78,6.26,GB,2024-04-08
493,haiku-pauwela,20.9219,-156.3051,25.680000000000007,75,80,2.68,US,2024-04-08
494,la passe,45.5549,-0.8967,11.660000000000025,80,100,8.25,FR,2024-04-08
495,kushiro,42.975,144.3747,8.53000000000003,100,75,0.51,JP,2024-04-08
496,bel ombre,-4.6167,55.4167,26.910000000000025,89,40,1.54,SC,2024-04-08
497,gwanda,-20.9333,29.0,17.74000000000001,98,100,3.18,ZW,2024-04-08
498,katsuren-haebaru,26.3369,127.8719,22.430000000000007,91,75,4.12,JP,2024-04-08
499,veinticinco de mayo,-35.4323,-60.1727,25.310000000000002,49,5,5.07,AR,2024-04-08
500,broome,42.2506,-75.833,16.110000000000014,41,100,0.45,US,2024-04-08
501,las matas de farfan,18.8731,-71.5166,29.900000000000034,51,63,5.84,DO,2024-04-08
502,lockwood,45.8191,-108.4149,11.340000000000032,42,40,6.69,US,2024-04-08
503,ponta delgada,37.7333,-25.6667,18.439999999999998,94,75,4.63,PT,2024-04-08
504,as sulayyil,20.4607,45.5779,25.140000000000043,44,100,9.38,SA,2024-04-08
505,burgos,42.3394,-3.7079,4.230000000000018,87,75,3.09,ES,2024-04-08
506,kuta,-8.7233,115.1723,26.970000000000027,94,20,1.54,ID,2024-04-08
507,klaksvik,62.2266,-6.589,6.510000000000048,90,100,7.08,FO,2024-04-08
508,abilene,32.4487,-99.7331,28.379999999999995,41,0,5.66,US,2024-04-08
509,malabar,-33.9667,151.25,16.840000000000032,88,100,3.6,AU,2024-04-08
510,sibiti,-3.6819,13.3499,21.310000000000002,98,100,0.54,CG,2024-04-08
511,hirara,24.8,125.2833,21.920000000000016,94,100,6.69,JP,2024-04-08
512,azzaba,36.7394,7.1053,19.33000000000004,51,100,1.23,DZ,2024-04-08
513,penukonda,14.0833,77.5833,27.150000000000034,38,38,6.54,IN,2024-04-08
514,salinopolis,-0.6136,-47.3561,27.200000000000045,86,100,3.93,BR,2024-04-08
515,banda aceh,5.5577,95.3222,27.100000000000023,78,25,2.66,ID,2024-04-08
516,urangan,-25.3,152.9,21.78000000000003,98,100,4.02,AU,2024-04-08
517,port augusta,-32.5,137.7667,14.189999999999998,54,2,7.28,AU,2024-04-08
518,bayganin,48.6947,55.8742,9.129999999999995,75,100,3.86,KZ,2024-04-08
519,boguchany,58.3814,97.4531,-6.75,91,58,0.89,RU,2024-04-08
520,wabag,-5.4781,143.7021,13.110000000000014,99,90,1.26,PG,2024-04-08
521,kashkhatau,43.3185,43.608,10.310000000000002,86,100,0.52,RU,2024-04-08
522,hilo,19.7297,-155.09,21.25,91,100,2.06,US,2024-04-08
523,salym,60.0625,71.4789,-0.0999999999999659,98,100,2.23,RU,2024-04-08
524,medvedevo,56.6339,47.804,6.580000000000041,96,59,5.81,RU,2024-04-08
525,dunedin,-45.8742,170.5036,12.670000000000016,95,10,3.29,NZ,2024-04-08
526,ghanzi,-21.5667,21.7833,22.200000000000045,72,98,4.08,BW,2024-04-08
527,port isabel,26.0734,-97.2086,26.120000000000005,86,100,6.17,US,2024-04-08
528,kirakira,-10.4544,161.9205,27.140000000000043,85,100,2.28,SB,2024-04-08
529,st. paul,44.9444,-93.0933,8.910000000000025,85,100,4.63,US,2024-04-08
530,carahue,-38.7,-73.1667,10.910000000000025,89,100,2.71,CL,2024-04-08
531,arfoud,31.4348,-4.2375,27.189999999999998,10,0,2.45,MA,2024-04-08
532,vila franca do campo,37.7167,-25.4333,18.27000000000004,99,100,2.29,PT,2024-04-08
533,stralsund,54.3091,13.0818,13.310000000000002,99,95,3.68,DE,2024-04-08
534,masterton,-40.9597,175.6575,14.379999999999995,88,5,1.97,NZ,2024-04-08
535,isangel,-19.55,169.2667,25.620000000000005,86,50,4.67,VU,2024-04-08
536,twentynine palms,34.1356,-116.0542,21.07000000000005,24,0,3.13,US,2024-04-08
537,turan,16.0678,108.2208,25.99000000000001,83,75,0.51,VN,2024-04-08
538,egilsstadir,65.2653,-14.3948,0.9500000000000455,93,100,6.69,IS,2024-04-08
539,carqueiranne,43.0953,6.073,19.720000000000027,52,100,2.06,FR,2024-04-08
540,katsuura,35.1333,140.3,20.010000000000048,95,100,10.22,JP,2024-04-08
541,i-n-salah,27.1935,2.4607,32.29000000000002,7,17,3.78,DZ,2024-04-08
542,alajarvi,63.0,23.8167,1.4500000000000455,98,54,2.57,FI,2024-04-08
543,port lincoln,-34.7333,135.8667,14.629999999999995,59,99,5.77,AU,2024-04-08
544,anna regina,7.2644,-58.5077,29.060000000000002,64,8,3.8,GY,2024-04-08
545,posto fiscal rolim de moura,-13.0833,-62.2667,28.74000000000001,80,75,0.96,BR,2024-04-08
546,moyo,3.6609,31.7247,21.060000000000002,84,98,1.06,UG,2024-04-08
547,kish,26.5578,54.0194,26.150000000000034,69,0,6.17,IR,2024-04-08
548,chernyshevskiy,63.0128,112.4714,-25.369999999999976,100,78,0.91,RU,2024-04-08
549,ushtobe,45.2514,77.9838,16.930000000000007,33,100,4.47,KZ,2024-04-08
550,antsiranana,-12.2787,49.2917,26.04000000000002,83,81,5.74,MG,2024-04-08
551,myadzyel,54.8731,26.9359,14.110000000000014,88,100,0.96,BY,2024-04-08
552,manapla,10.9167,123.1333,25.99000000000001,84,0,5.9,PH,2024-04-08
553,ola,59.5833,151.2833,-2.6999999999999886,90,100,5.07,RU,2024-04-08
554,midvagur,62.0511,-7.1939,6.460000000000036,100,100,7.72,FO,2024-04-08
555,tacna,-18.0056,-70.2483,24.110000000000014,53,0,3.6,PE,2024-04-08
556,raton,36.9034,-104.4391,11.189999999999998,24,0,5.66,US,2024-04-08
557,iwanai,42.9744,140.5089,4.310000000000002,81,100,2.88,JP,2024-04-08
558,comodoro rivadavia,-45.8667,-67.5,7.920000000000016,71,75,7.2,AR,2024-04-08
559,abalak,58.1286,68.5944,2.9700000000000273,77,100,2.07,RU,2024-04-08
560,hoeryong,42.4428,129.7508,-3.7099999999999795,36,0,1.98,KP,2024-04-08
561,cill airne,52.05,-9.5167,6.140000000000043,81,100,9.64,IE,2024-04-08
562,springbok,-29.6643,17.8865,11.54000000000002,85,38,2.14,ZA,2024-04-08
563,olkusz,50.2813,19.565,19.08000000000004,61,100,0.8,PL,2024-04-08
564,puerto del rosario,28.5004,-13.8627,19.860000000000014,68,20,10.8,ES,2024-04-08
565,chabahar,25.2919,60.643,25.340000000000032,76,44,0.45,IR,2024-04-08
566,timbuktu,16.7735,-3.0074,33.83000000000004,16,53,5.54,ML,2024-04-08
567,dombarovskiy,50.7587,59.5386,2.7800000000000296,85,23,3.58,RU,2024-04-08
568,thunder bay,48.4001,-89.3168,3.990000000000009,93,100,7.2,CA,2024-04-08
569,yandev,7.3667,9.05,30.439999999999998,55,94,5.38,NG,2024-04-08
570,aripuana,-9.1667,-60.6333,27.260000000000048,86,100,0.79,BR,2024-04-08
571,coracao de jesus,-16.6853,-44.365,25.170000000000016,64,98,0.32,BR,2024-04-08
572,khorixas,-20.3667,14.9667,18.02000000000004,40,1,5.1,NA,2024-04-08
573,sault ste. marie,46.5168,-84.3333,13.310000000000002,41,0,7.2,CA,2024-04-08
574,porsa,26.67,78.3747,26.650000000000034,12,4,1.83,IN,2024-04-08
575,bitam,2.076,11.5007,22.02000000000004,97,100,1.05,GA,2024-04-08
576,kiunga,-6.1219,141.2906,23.79000000000002,100,100,0.64,PG,2024-04-08
577,aral,40.5156,81.2636,15.120000000000005,29,100,3.42,CN,2024-04-08
578,sortavala,61.7053,30.6918,4.4500000000000455,98,100,1.79,RU,2024-04-08
579,puerto san jose,13.9256,-90.8244,32.03000000000003,56,0,5.14,GT,2024-04-08
580,kampong cham,11.9934,105.4635,28.400000000000034,58,23,3.93,KH,2024-04-08
581,muana,-1.5283,-49.2167,27.83000000000004,88,100,1.82,BR,2024-04-08
582,sao gabriel da cachoeira,-0.1303,-67.0892,33.89000000000004,62,0,2.57,BR,2024-04-08
583,kemin,42.7846,75.6892,10.710000000000036,51,44,2.42,KG,2024-04-08
584,cromer,52.9312,1.2989,12.860000000000014,76,100,6.26,GB,2024-04-08
585,lorengau,-2.0226,147.2712,27.900000000000034,80,100,3.5,PG,2024-04-08
586,stepnoye,51.4,46.8667,12.5,73,41,4.12,RU,2024-04-08
